ConflictID,DyadID,Year,LocationInc,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,BdBest,BdLow,BdHigh,TypeOfConflict,BattleLocation,GWNoA,GWNoA2nd,GwNoB,GWNoB2nd,GWNoLoc,GWNoBattle,Region,Version
157,243,1994,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,657,657,746,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1995,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,4755,4748,5062,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1996,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,3868,3868,4254,3,"France, Sri Lanka",780,,,,780,"220, 780",3,5.0-2015
157,243,1997,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2880,2880,3959,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1998,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,3762,3763,4420,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,1999,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1882,1882,2616,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2000,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2525,2525,4155,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2001,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1144,1144,1145,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2003,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,29,17,46,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2005,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,88,88,90,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2006,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1970,1970,2845,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2007,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2494,2391,3070,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2008,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,8243,8243,9898,3,Sri Lanka,780,,,,780,780,3,5.0-2015
157,243,2009,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,10165,10136,13702,3,Sri Lanka,780,,,,780,780,3,5.0-2015
159,333,1989,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,227,227,234,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,1990,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,245,245,303,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,1991,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,304,304,310,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,1992,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,1518,1518,1598,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,1993,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,2099,2099,2394,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,1994,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,4000,4000,4488,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,1995,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,3076,3076,3951,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,1996,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,3533,3533,3578,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,1997,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,4247,4247,5483,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,1998,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,1952,1952,2039,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,1999,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,1403,1403,1481,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2000,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,173,173,189,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2001,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,81,81,96,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,2002,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,56,35,100,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,2003,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,79,79,82,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,2004,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,180,180,322,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,2005,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,330,324,611,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,2006,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,210,210,274,3,Turkey,640,,,,640,640,2,5.0-2015
159,333,2007,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,458,458,509,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2008,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,513,501,1068,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2009,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,133,128,149,3,"Turkey, Iraq",640,,,,640,"640, 646",2,5.0-2015
159,333,2010,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,328,328,433,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2011,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,599,599,822,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2012,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,811,811,884,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
159,333,2013,Turkey,Government of Turkey,,PKK,1166,,1,Kurdistan,30,30,67,3,"Turkey, Iraq",640,,,,640,"640, 645",2,5.0-2015
167,158,1989,Comoros,Government of Comoros,,Presidential guard,1370,,2,,29,29,30,3,Comoros,581,,,,581,581,4,5.0-2015
168,52,1996,Ethiopia,Government of Ethiopia,,ARDUF,1372,,1,Afar,25,25,25,3,Ethiopia,530,,,,530,530,4,5.0-2015
169,355,1990,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,407,402,586,3,India,750,,,,750,750,3,5.0-2015
169,355,1991,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,330,330,551,3,India,750,,,,750,750,3,5.0-2015
169,355,1992,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,265,265,337,3,India,750,,,,750,750,3,5.0-2015
169,355,1993,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,846,845,1159,3,India,750,,,,750,750,3,5.0-2015
169,355,1994,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,958,955,1148,3,India,750,,,,750,750,3,5.0-2015
169,355,1995,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,687,687,894,3,India,750,,,,750,750,3,5.0-2015
169,355,1996,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,489,489,512,3,India,750,,,,750,750,3,5.0-2015
169,355,1997,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,533,533,555,3,India,750,,,,750,750,3,5.0-2015
169,355,1998,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,576,576,701,3,India,750,,,,750,750,3,5.0-2015
169,355,1999,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,864,844,876,3,India,750,,,,750,750,3,5.0-2015
169,355,2000,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,2358,2341,2414,3,India,750,,,,750,750,3,5.0-2015
169,355,2001,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,734,663,3460,3,India,750,,,,750,750,3,5.0-2015
169,355,2002,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1464,1464,1464,3,India,750,,,,750,750,3,5.0-2015
169,355,2003,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1139,1139,1292,3,India,750,,,,750,750,3,5.0-2015
169,355,2004,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1104,1094,1205,3,India,750,,,,750,750,3,5.0-2015
169,355,2005,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,1058,1055,1139,3,India,750,,,,750,750,3,5.0-2015
169,355,2006,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,705,698,728,3,India,750,,,,750,750,3,5.0-2015
169,355,2007,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,550,540,562,3,India,750,,,,750,750,3,5.0-2015
169,355,2008,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,493,475,518,3,India,750,,,,750,750,3,5.0-2015
169,355,2009,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,361,358,393,3,India,750,,,,750,750,3,5.0-2015
169,355,2010,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,370,365,437,3,India,750,,,,750,750,3,5.0-2015
169,355,2011,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,140,140,147,3,India,750,,,,750,750,3,5.0-2015
169,355,2012,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,141,140,144,3,India,750,,,,750,750,3,5.0-2015
169,355,2013,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,146,140,147,3,India,750,,,,750,750,3,5.0-2015
169,355,2014,India,Government of India,,Kashmir insurgents,1168,,1,Kashmir,177,176,205,3,India,750,,,,750,750,3,5.0-2015
170,296,1990,India,Government of India,,ULFA,1169,,1,Assam,30,6,30,3,India,750,,,,750,750,3,5.0-2015
170,296,1994,India,Government of India,,ULFA,1169,,1,Assam,25,25,126,3,India,750,,,,750,750,3,5.0-2015
170,296,1995,India,Government of India,,ULFA,1169,,1,Assam,29,17,78,3,India,750,,,,750,750,3,5.0-2015
170,296,1996,India,Government of India,,ULFA,1169,,1,Assam,48,48,53,3,India,750,,,,750,750,3,5.0-2015
170,296,1997,India,Government of India,,ULFA,1169,,1,Assam,112,112,119,3,India,750,,,,750,750,3,5.0-2015
170,296,1998,India,Government of India,,ULFA,1169,,1,Assam,55,55,57,3,India,750,,,,750,750,3,5.0-2015
170,296,1999,India,Government of India,,ULFA,1169,,1,Assam,53,53,58,3,India,750,,,,750,750,3,5.0-2015
170,296,2000,India,Government of India,,ULFA,1169,,1,Assam,87,76,87,3,India,750,,,,750,750,3,5.0-2015
170,296,2001,India,Government of India,,ULFA,1169,,1,Assam,113,113,124,3,India,750,,,,750,750,3,5.0-2015
170,296,2002,India,Government of India,,ULFA,1169,,1,Assam,59,59,59,3,India,750,,,,750,750,3,5.0-2015
170,296,2003,India,Government of India,,ULFA,1169,,1,Assam,43,43,58,3,India,750,,,,750,750,3,5.0-2015
170,296,2004,India,Government of India,,ULFA,1169,,1,Assam,70,69,74,3,India,750,,,,750,750,3,5.0-2015
170,296,2005,India,Government of India,,ULFA,1169,,1,Assam,78,77,78,3,India,750,,,,750,750,3,5.0-2015
170,296,2006,India,Government of India,,ULFA,1169,,1,Assam,49,49,50,3,India,750,,,,750,750,3,5.0-2015
170,296,2007,India,Government of India,,ULFA,1169,,1,Assam,114,114,120,3,India,750,,,,750,750,3,5.0-2015
170,296,2008,India,Government of India,,ULFA,1169,,1,Assam,75,75,78,3,India,750,,,,750,750,3,5.0-2015
170,296,2009,India,Government of India,,ULFA,1169,,1,Assam,63,61,65,3,India,750,,,,750,750,3,5.0-2015
170,296,2010,India,Government of India,,ULFA,1169,,1,Assam,32,32,33,3,India,750,,,,750,750,3,5.0-2015
171,347,1990,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,72,61,127,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,1991,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,58,57,132,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,1999,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,187,179,258,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2000,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,286,242,332,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2001,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,278,254,306,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2002,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,458,429,563,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2003,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,478,445,1161,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2004,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,738,738,888,3,Indonesia,850,,,,850,850,3,5.0-2015
171,347,2005,Indonesia,Government of Indonesia,,GAM,1170,,1,Aceh,213,213,215,3,Indonesia,850,,,,850,850,3,5.0-2015
172,461,1989,Panama,Government of Panama,,Military faction (forces of Moises Giroldi),1622,,2,,77,24,233,3,Panama,95,,,,95,95,5,5.0-2015
173,233,1989,"Panama, United States of America",Government of Panama,,Government of United States of America,2,,2,,843,745,2001,2,Panama,95,,"95, 2",,"2, 95",95,5,5.0-2015
174,337,1990,Papua New Guinea,Government of Papua New Guinea,,BRA,1171,,1,Bougainville,55,55,65,3,Papua New Guinea,910,,,,910,910,3,5.0-2015
174,337,1992,Papua New Guinea,Government of Papua New Guinea,,BRA,1171,,1,Bougainville,35,35,55,3,"Papua New Guinea, Solomon Islands",910,,,,910,"910, 940",3,5.0-2015
174,337,1993,Papua New Guinea,Government of Papua New Guinea,,BRA,1171,,1,Bougainville,34,34,62,3,Papua New Guinea,910,,,,910,910,3,5.0-2015
174,337,1994,Papua New Guinea,Government of Papua New Guinea,,BRA,1171,,1,Bougainville,26,26,26,3,Papua New Guinea,910,,,,910,910,3,5.0-2015
174,337,1995,Papua New Guinea,Government of Papua New Guinea,,BRA,1171,,1,Bougainville,29,29,31,3,Papua New Guinea,910,,,,910,910,3,5.0-2015
174,337,1996,Papua New Guinea,Government of Papua New Guinea,,BRA,1171,,1,Bougainville,78,78,80,3,Papua New Guinea,910,,,,910,910,3,5.0-2015
175,357,1989,Rumania,Government of Rumania,,NSF,1172,,2,,196,196,196,3,Rumania,360,,,,360,360,1,5.0-2015
176,320,1990,"Iraq, Kuwait",Government of Iraq,,Government of Kuwait,690,,1,Kuwait,1058,1058,1058,2,Kuwait,645,,690,,"645, 690",690,2,5.0-2015
176,320,1991,"Iraq, Kuwait",Government of Iraq,,Government of Kuwait,690,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",1,Kuwait,21790,21747,26206,2,"Iraq, Kuwait, Philippines, Saudi Arabia",645,,690,"160, 900, 692, 771, 211, 20, 315, 390, 651, 220, 350, 91, 325, 600, 210, 436, 385, 698, 770, 235, 694, 670, 433, 451, 230, 652, 640, 696, 200, 2","645, 690","645, 690, 840, 670",2,5.0-2015
177,96,1990,Mali,Government of Mali,,MPA,1373,,1,Azawad,203,203,217,3,Mali,432,,,,432,432,4,5.0-2015
177,97,1994,Mali,Government of Mali,,FIAA,1374,,1,Azawad,106,106,106,3,Mali,432,,,,432,432,4,5.0-2015
177,650,2007,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,39,39,39,3,Mali,432,,,,432,432,4,5.0-2015
177,650,2008,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,112,112,127,3,Mali,432,,,,432,432,4,5.0-2015
177,650,2009,Mali,Government of Mali,,ATNMC,1375,,1,Azawad,39,39,39,3,Mali,432,,,,432,432,4,5.0-2015
177,836,2012,Mali,Government of Mali,,MNLA,2043,,1,Azawad,131,126,309,3,Mali,432,,,,432,432,4,5.0-2015
177,836,2014,Mali,Government of Mali,,MNLA,2043,,1,Azawad,80,80,80,3,Mali,432,,,,432,432,4,5.0-2015
178,111,1994,Niger,Government of Niger,,CRA,1377,,1,Air and Azawad,50,50,90,3,Niger,436,,,,436,436,4,5.0-2015
179,127,1990,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FPR,1379,,2,,1126,1098,2338,4,Rwanda,517,490,,,517,517,4,5.0-2015
179,127,1991,Rwanda,Government of Rwanda,,FPR,1379,,2,,153,150,1977,3,Rwanda,517,,,,517,517,4,5.0-2015
179,127,1992,Rwanda,Government of Rwanda,,FPR,1379,,2,,87,87,1390,3,Rwanda,517,,,,517,517,4,5.0-2015
179,127,1993,Rwanda,Government of Rwanda,,FPR,1379,,2,,353,353,403,3,Rwanda,517,,,,517,517,4,5.0-2015
179,127,1994,Rwanda,Government of Rwanda,,FPR,1379,,2,,1054,1054,1245,3,Rwanda,517,,,,517,517,4,5.0-2015
179,128,1996,Rwanda,Government of Rwanda,,ALiR,2013,,2,,60,60,60,3,Rwanda,517,,,,517,517,4,5.0-2015
179,128,1997,Rwanda,Government of Rwanda,,ALiR,2013,,2,,636,636,1024,3,"DR Congo (Zaire), Rwanda",517,,,,517,"490, 517",4,5.0-2015
179,128,1998,Rwanda,Government of Rwanda,,ALiR,2013,,2,,1096,1096,1901,3,"DR Congo (Zaire), Rwanda",517,,,,517,"490, 517",4,5.0-2015
179,128,1999,Rwanda,Government of Rwanda,,ALiR,2013,,2,,315,115,315,3,DR Congo (Zaire),517,,,,517,490,4,5.0-2015
179,128,2000,Rwanda,Government of Rwanda,,ALiR,2013,,2,,155,155,294,3,DR Congo (Zaire),517,,,,517,490,4,5.0-2015
179,828,2001,Rwanda,Government of Rwanda,,FDLR,1380,,2,,2044,349,2074,3,Rwanda,517,,,,517,517,4,5.0-2015
179,828,2002,Rwanda,Government of Rwanda,,FDLR,1380,,2,,59,59,59,3,Burundi,517,,,,517,516,4,5.0-2015
179,828,2009,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,1380,,2,,1824,1720,2077,4,DR Congo (Zaire),517,490,,,517,490,4,5.0-2015
179,828,2010,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,1380,,2,,208,207,219,4,DR Congo (Zaire),517,490,,,517,490,4,5.0-2015
179,828,2011,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,1380,,2,,116,101,117,4,DR Congo (Zaire),517,490,,,517,490,4,5.0-2015
179,828,2012,Rwanda,Government of Rwanda,Government of DR Congo (Zaire),FDLR,1380,,2,,83,59,99,4,"DR Congo (Zaire), Rwanda",517,490,,,517,"490, 517",4,5.0-2015
180,129,1990,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,58,58,58,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,1992,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,78,78,78,3,"Guinea-Bissau, Senegal",433,,,,433,"404, 433",4,5.0-2015
180,129,1993,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,233,233,243,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,1995,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,299,299,303,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,1997,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,319,319,319,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,1998,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,242,242,252,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,2000,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,47,47,52,3,"Guinea-Bissau, Senegal",433,,,,433,"404, 433",4,5.0-2015
180,129,2001,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,33,33,223,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,2003,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,39,38,39,3,Senegal,433,,,,433,433,4,5.0-2015
180,129,2011,Senegal,Government of Senegal,,MFDC,1381,,1,Casamance,25,25,43,3,Senegal,433,,,,433,433,4,5.0-2015
181,370,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,1173,,1,Nagorno-Karabakh,61,61,134,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
181,370,1991,Russia (Soviet Union),Government of Russia (Soviet Union),,Republic of Armenia,1173,,1,Nagorno-Karabakh,220,220,501,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
182,373,1990,Russia (Soviet Union),Government of Russia (Soviet Union),,APF,1174,,1,Azerbaijan,120,25,143,3,Russia (Soviet Union),365,,,,365,365,1,5.0-2015
183,219,1990,Trinidad and Tobago,Government of Trinidad and Tobago,,Jamaat al-Muslimeen,1623,,2,,39,32,55,3,Trinidad and Tobago,52,,,,52,52,5,5.0-2015
184,43,1992,Djibouti,Government of Djibouti,,FRUD,1382,,2,,129,44,757,3,Djibouti,522,,,,522,522,4,5.0-2015
184,43,1993,Djibouti,Government of Djibouti,,FRUD,1382,,2,,33,33,107,3,Djibouti,522,,,,522,522,4,5.0-2015
184,43,1994,Djibouti,Government of Djibouti,,FRUD,1382,,2,,39,39,46,3,Djibouti,522,,,,522,522,4,5.0-2015
184,44,1999,Djibouti,Government of Djibouti,,FRUD - AD,1383,,2,,25,25,57,3,Djibouti,522,,,,522,522,4,5.0-2015
184,43,1991,Djibouti,Government of Djibouti,,FRUD,1382,,2,,59,59,239,3,Djibouti,522,,,,522,522,4,5.0-2015
185,"239, 289",1992,Georgia,Government of Georgia,,"National Guard and Mkhedrioni, Zviadists","1175, 1176",,2,,102,102,107,3,Georgia,372,,,,372,372,1,5.0-2015
185,289,1993,Georgia,Government of Georgia,,Zviadists,1176,,2,,152,152,152,3,Georgia,372,,,,372,372,1,5.0-2015
185,239,1991,Georgia,Government of Georgia,,National Guard and Mkhedrioni,1175,,2,,59,59,170,3,Georgia,372,,,,372,372,1,5.0-2015
186,"440, 441",2004,Haiti,Government of Haiti,,"FLRN, OP Lavalas (Chimeres)","1626, 1627",,2,,244,144,465,3,Haiti,41,,,,41,41,5,5.0-2015
186,244,1989,Haiti,Government of Haiti,,Military faction (forces of Himmler Rebu and Guy Francois),1624,,2,,48,21,57,3,Haiti,41,,,,41,41,5,5.0-2015
186,251,1991,Haiti,Government of Haiti,,Military faction (forces of Raol Cedras),1625,,2,,200,85,399,3,Haiti,41,,,,41,41,5,5.0-2015
187,130,1991,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,552,551,1263,4,Sierra Leone,451,"438, 475",,,451,451,4,5.0-2015
187,130,1992,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,218,218,342,4,Sierra Leone,451,"438, 475",,,451,451,4,5.0-2015
187,130,1993,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,415,415,1088,4,"Liberia, Sierra Leone",451,"438, 475",,,451,"450, 451",4,5.0-2015
187,130,1994,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,628,628,779,4,Sierra Leone,451,"438, 475",,,451,451,4,5.0-2015
187,130,1995,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,1472,1472,2052,4,Sierra Leone,451,"438, 475",,,451,451,4,5.0-2015
187,130,1996,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria",RUF,1384,,2,,570,570,735,4,Sierra Leone,451,"438, 475",,,451,451,4,5.0-2015
187,"130, 131, 132",1997,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","1384, 1385, 1386","Government of Guinea, Government of Nigeria",2,,747,747,1552,"3, 4",Sierra Leone,451,"438, 475",,"438, 475",451,451,4,5.0-2015
187,"130, 131, 132",1998,Sierra Leone,Government of Sierra Leone,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","1384, 1385, 1386","Government of Guinea, Government of Nigeria",2,,2901,2901,3811,4,Sierra Leone,451,"438, 475",,"438, 475",451,451,4,5.0-2015
187,"130, 131",1999,Sierra Leone,Government of Sierra Leone,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF","1384, 1385",,2,,2644,2644,5141,4,Sierra Leone,451,"452, 438, 432, 475",,,451,451,4,5.0-2015
187,"130, 714",2000,Sierra Leone,Government of Sierra Leone,Government of United Kingdom,"RUF, WSB","1384, 1387",,2,,382,382,642,4,Sierra Leone,451,200,,,451,451,4,5.0-2015
187,130,2001,Sierra Leone,Government of Sierra Leone,,RUF,1384,,2,,48,48,92,3,Sierra Leone,451,,,,451,451,4,5.0-2015
188,330,1992,Turkey,Government of Turkey,,Devrimci Sol,1177,,2,,66,66,66,3,Turkey,640,,,,640,640,2,5.0-2015
188,457,2005,Turkey,Government of Turkey,,MKP,1178,,2,,29,21,30,3,Turkey,640,,,,640,640,2,5.0-2015
188,330,1991,Turkey,Government of Turkey,,Devrimci Sol,1177,,2,,40,40,41,3,Turkey,640,,,,640,640,2,5.0-2015
189,281,1991,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Slovenia,1179,,1,Slovenia,64,64,64,3,Serbia (Yugoslavia),345,,,,345,345,1,5.0-2015
190,"272, 273",1991,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,"Croatian irregulars, Republic of Croatia","1180, 1213",,1,Croatia,3933,2738,4251,3,Serbia (Yugoslavia),345,,,,345,345,1,5.0-2015
191,2,1991,Algeria,Government of Algeria,,Takfir wa'l Hijra,1388,,2,,34,34,34,3,Algeria,615,,,,615,615,4,5.0-2015
191,1,1992,Algeria,Government of Algeria,,AIS,1389,,2,,257,257,336,3,Algeria,615,,,,615,615,4,5.0-2015
191,"1, 3",1993,Algeria,Government of Algeria,,"AIS, GIA","1389, 1390",,2,,800,800,860,3,Algeria,615,,,,615,615,4,5.0-2015
191,"1, 3",1994,Algeria,Government of Algeria,,"AIS, GIA","1389, 1390",,2,,1916,1916,2079,3,Algeria,615,,,,615,615,4,5.0-2015
191,"1, 3",1995,Algeria,Government of Algeria,,"AIS, GIA","1389, 1390",,2,,3008,2984,6091,3,Algeria,615,,,,615,615,4,5.0-2015
191,"1, 3",1996,Algeria,Government of Algeria,,"AIS, GIA","1389, 1390",,2,,1084,1078,1507,3,Algeria,615,,,,615,615,4,5.0-2015
191,"1, 3",1997,Algeria,Government of Algeria,,"AIS, GIA","1389, 1390",,2,,1403,1403,2061,3,Algeria,615,,,,615,615,4,5.0-2015
191,3,1998,Algeria,Government of Algeria,,GIA,1390,,2,,3029,3029,3665,3,Algeria,615,,,,615,615,4,5.0-2015
191,"3, 4",1999,Algeria,Government of Algeria,,"AQIM, GIA","1390, 1391",,2,,1016,1016,1044,3,Algeria,615,,,,615,615,4,5.0-2015
191,"3, 4",2000,Algeria,Government of Algeria,,"AQIM, GIA","1390, 1391",,2,,931,931,1010,3,Algeria,615,,,,615,615,4,5.0-2015
191,"3, 4",2001,Algeria,Government of Algeria,,"AQIM, GIA","1390, 1391",,2,,642,642,866,3,Algeria,615,,,,615,615,4,5.0-2015
191,"3, 4",2002,Algeria,Government of Algeria,,"AQIM, GIA","1390, 1391",,2,,538,538,539,3,Algeria,615,,,,615,615,4,5.0-2015
